gene_id	transcript_id	L01_fpkm	L02_fpkm	L03_fpkm	L04_fpkm	L05_fpkm	L06_fpkm	L07_fpkm	L08_fpkm	L09_fpkm
XLOC_013130	TCONS_00039917	1.154795	2.369309	0.955614	1.213014	0.981871	1.069839	1.02293	1.146474	1.879477
XLOC_013153	TCONS_00039924	1.245319	0.956349	1.06228	1.572701	1.402826	1.484027	1.440306	1.702948	0.875882
XLOC_013160	TCONS_00039925	1.192699	1.237464	1.481657	1.41975	1.227796	0.911706	0.833811	0.744729	1.145308
XLOC_013195	TCONS_00039936	4.023853	3.846986	6.061513	4.558297	4.422021	3.697743	3.628488	4.43801	4.728092
XLOC_011132	TCONS_00039985	0	0.126545	0.090802	0.005558	0	0.006071	0.040525	0.002936	11.994551
XLOC_011163	TCONS_00039988	3.179372	2.633394	0.096331	0.16093	2.155815	0.16309	2.772007	0.414588	3.611845
XLOC_011163	TCONS_00039989	1.961722	1.363019	1.246519	1.235707	1.374057	1.142497	2.938141	2.282621	2.09471
XLOC_011263	TCONS_00040018	4.039696	0.444977	1.812251	0.732616	1.699744	0.636385	0.985848	0.336087	0.492425
XLOC_011356	TCONS_00040043	1.592468	1.426362	1.839483	2.779358	2.215599	2.347034	1.914799	2.027942	2.298225
XLOC_011361	TCONS_00040045	3.052013	2.588768	3.113819	2.986176	2.07502	1.914913	2.719167	3.199056	2.24529
XLOC_011461	TCONS_00040071	4.062221	4.283263	3.70072	1.484352	3.285356	4.640835	2.14767	2.116817	0.973008
XLOC_011495	TCONS_00040077	5.032795	7.450916	2.054857	1.289885	2.114702	0.99646	0.939503	1.184634	7.615094
XLOC_011495	TCONS_00040079	5.414405	4.96316	3.871171	2.457433	4.42667	1.661246	4.140435	1.669888	15.179313
XLOC_011495	TCONS_00040080	10.988018	4.064378	0.001541	20.510155	0.187322	7.036959	0.009872	0.120283	1.205425
XLOC_011495	TCONS_00040081	0	14.231407	0	17.04195	0	0	0	0.750452	42.302151
XLOC_011570	TCONS_00040099	1.953606	1.25174	1.368801	2.63082	1.388113	2.015711	2.380484	2.870724	3.615723
XLOC_011618	TCONS_00040114	2.039292	2.032938	1.57872	2.17258	2.231203	2.535414	2.153992	2.220008	2.416322
XLOC_011647	TCONS_00040120	1.069482	1.068686	0.81026	1.431351	1.169232	1.363556	1.169189	1.104999	1.261672
XLOC_011658	TCONS_00040122	6.107255	0.161555	5.784432	7.236763	6.320673	6.005394	1.199981	0.543689	0.927487
XLOC_011928	TCONS_00040164	2.460956	2.419095	2.585497	4.051394	4.429518	4.404087	3.208701	2.603998	3.629312
XLOC_012135	TCONS_00040219	1.193742	1.245366	1.496311	1.567228	2.176877	1.473049	2.290813	3.52249	1.474451
XLOC_012200	TCONS_00040232	0.119259	28.355684	27.719753	0.213246	35.561577	30.419029	1.200544	0.79253	23.013689
XLOC_012417	TCONS_00040268	3.877078	1.376078	4.64474	1.220429	1.469751	1.424723	1.673854	4.200028	1.259589
XLOC_012694	TCONS_00040308	1.073915	1.792063	1.285492	1.359213	1.061731	1.524491	1.257896	1.744398	1.15515
XLOC_012743	TCONS_00040321	0.736137	1.282902	1.740674	1.150291	1.32393	1.741851	1.34373	1.196884	1.745397
XLOC_012776	TCONS_00040329	5.862051	3.034815	6.216084	6.984004	6.895656	6.09468	4.384943	3.485907	3.994215
XLOC_012793	TCONS_00040334	0.707562	2.735691	2.497006	1.675337	2.510255	0.174944	3.113178	2.430877	0.485659
XLOC_012818	TCONS_00040337	9.040716	18.74839	8.721187	8.489086	8.658347	9.977138	7.756718	8.045655	2.980747
XLOC_012905	TCONS_00040356	16.010931	24.757421	4.760598	14.219215	0.525035	0	0	17.260157	37.116043
XLOC_012932	TCONS_00040358	0.160206	0.056529	0.350436	8.094507	3.046916	0.403491	0.387682	3.903525	5.677398
XLOC_013115	TCONS_00040396	2.495115	4.528226	3.216353	5.397195	4.140618	2.545987	3.766262	4.190487	3.842389
XLOC_013167	TCONS_00040414	5.320988	0.006946	0.001871	0.002958	0.004729	5.461641	0.002653	2.570832	0.960637
XLOC_013319	TCONS_00040443	8.844902	9.55354	8.67767	9.525572	9.69983	8.516962	10.354509	10.785405	9.662607
XLOC_013322	TCONS_00040446	6.706522	7.136717	6.254675	6.891534	6.643898	7.131223	6.267418	6.600914	6.475749
XLOC_013326	TCONS_00040448	7.903185	7.976373	8.969133	10.729654	9.330818	10.083176	8.835123	8.451664	8.098812
XLOC_013328	TCONS_00040449	60.338261	59.865524	64.149246	95.028748	94.309608	85.069908	55.875336	60.435349	56.350346
XLOC_013329	TCONS_00040450	8.555144	9.307573	10.138823	11.606184	12.780315	15.146155	11.232574	10.684968	11.760947
XLOC_013330	TCONS_00040451	6.38539	6.655559	6.056372	7.734996	6.871341	6.768203	7.166959	6.77231	7.020236
XLOC_013336	TCONS_00040453	0.852561	0.747166	0.927	1.276105	0.493707	0.729614	5.935225	0.885303	0.144637
XLOC_013337	TCONS_00040455	13.732593	13.163711	13.205596	14.421458	14.208243	14.340834	5.320755	9.667755	9.444825
XLOC_013339	TCONS_00040457	6.745261	8.882712	9.448308	7.88762	7.002672	7.241823	9.619347	9.123733	9.971212
XLOC_013340	TCONS_00040459	3.563172	3.269298	7.998923	4.494128	5.297422	2.892417	3.724341	5.865508	3.862164
XLOC_013340	TCONS_00040460	3.306778	2.726897	1.290698	2.751497	2.294762	4.99487	3.541268	2.718716	5.00998
XLOC_013343	TCONS_00040461	19.623034	3.684511	41.109093	2.519562	34.561169	0.002664	12.506182	12.558028	28.647667
XLOC_013343	TCONS_00040462	28.484142	43.134834	11.540022	23.243443	27.415611	31.912039	10.637466	37.979507	32.032753
XLOC_013350	TCONS_00040471	1.252948	1.129546	1.850919	2.071104	2.045198	2.220224	1.050376	2.220948	0.779762
XLOC_013350	TCONS_00040472	1.281956	2.345865	1.05437	2.455115	1.20353	0.705467	2.308717	1.341809	1.471059
XLOC_013353	TCONS_00040475	4.311458	3.535071	4.639109	4.799771	4.356606	4.5697	3.770542	4.446577	4.083443
XLOC_013358	TCONS_00040481	12.345182	14.436766	15.485522	13.261353	13.874197	14.376912	17.113338	16.904411	15.62114
XLOC_013360	TCONS_00040482	47.03389	29.631479	35.125706	35.504158	54.847549	51.256767	98.400452	97.835449	63.957317
XLOC_013360	TCONS_00040483	1.335766	6.866651	8.876681	4.572532	1.190628	1.54763	2.818147	3.173101	14.683485
XLOC_013360	TCONS_00040484	1.210969	6.746167	11.790067	16.646671	1.623076	1.267185	1.99749	1.928239	17.620752
XLOC_013361	TCONS_00040485	1.811439	7.910011	8.397724	5.496489	7.013576	6.625823	9.832006	9.399141	1.87523
XLOC_013362	TCONS_00040486	2.869957	2.038098	1.649058	1.856349	2.403608	3.819966	3.649802	1.972398	3.725211
XLOC_013362	TCONS_00040487	3.082667	3.858603	0.91002	5.606451	5.355596	2.702868	2.591943	3.627211	1.096475
XLOC_013363	TCONS_00040489	5.790703	1.729714	20.956362	2.988945	23.091156	15.376301	7.582912	4.490779	6.197019
XLOC_013363	TCONS_00040490	15.406483	15.593341	23.12594	14.559165	24.024189	24.36211	30.335632	11.684761	25.951902
XLOC_013363	TCONS_00040491	29.842194	33.395279	38.71468	47.363827	48.014324	48.392101	33.59063	32.086494	34.47678
XLOC_013365	TCONS_00040492	12.148374	11.897041	13.390448	14.063684	13.694178	12.784307	12.282924	12.694158	12.618778
XLOC_013369	TCONS_00040497	90.52169	93.333641	90.077072	91.726631	86.51506	83.763268	109.790543	111.657204	107.90416
XLOC_013372	TCONS_00040500	1.599534	1.866725	1.907227	1.846227	2.459327	1.639759	2.554049	1.73396	2.43248
XLOC_013372	TCONS_00040502	2.561789	1.793579	3.845385	3.448046	4.242972	1.833398	3.239135	2.600604	2.556001
XLOC_013372	TCONS_00040503	1.126274	0.973021	1.128235	0.907206	1.14529	0.533766	5.737997	6.196167	5.210697
XLOC_013372	TCONS_00040505	1.212189	3.155248	1.566828	1.195947	1.496622	3.366418	1.930646	2.633229	2.253535
XLOC_013372	TCONS_00040506	4.325449	3.923467	3.162504	3.993937	3.225596	4.484267	4.183949	3.584983	3.039744
XLOC_013374	TCONS_00040507	11.515028	11.666754	12.857209	13.094402	14.572662	13.168555	15.601762	14.802143	14.605927
XLOC_013375	TCONS_00040508	17.975893	17.42993	17.444344	27.522093	27.288015	27.257032	13.296023	13.743304	13.10567
XLOC_013377	TCONS_00040510	5.634018	5.739287	5.274587	6.027684	5.608686	6.633855	6.088772	6.56993	6.1968
XLOC_013380	TCONS_00040512	0.026228	5.736615	2.467304	0.000174	1.334627	0.096271	0.315038	0.412881	0.265766
XLOC_013385	TCONS_00040517	5.790607	5.854643	6.385663	6.235849	6.032619	5.798172	4.973382	5.132801	6.584742
XLOC_013387	TCONS_00040519	7.576943	7.744659	8.350522	8.891957	8.434689	7.995808	9.724032	9.220811	9.493945
XLOC_013389	TCONS_00040520	5.453724	4.560014	5.798357	6.149027	6.174224	4.610605	7.53914	7.52672	7.87289
XLOC_013396	TCONS_00040531	12.949317	12.935845	12.624332	14.778428	14.594464	11.692404	11.794308	11.939702	12.901046
XLOC_013396	TCONS_00040532	1.264989	2.661816	2.942914	3.012673	0.752714	4.475699	1.377304	2.269682	1.385772
XLOC_013404	TCONS_00040534	1.483875	1.610725	0.832386	0.884283	0.927207	1.272378	3.116271	2.727024	3.203387
XLOC_013406	TCONS_00040536	7.886804	6.856236	6.697986	6.098577	6.122023	5.537692	4.073062	3.000182	3.10699
XLOC_013408	TCONS_00040537	10.979082	12.201659	11.567158	11.56374	12.882148	11.78302	11.059345	11.449228	11.032037
XLOC_013409	TCONS_00040539	12.169928	21.510195	14.157743	15.959597	11.231517	13.679225	12.910133	13.558926	13.304542
XLOC_013410	TCONS_00040540	8.429539	9.228456	8.826692	9.701721	8.946084	8.876048	7.564693	11.377692	8.589479
XLOC_013412	TCONS_00040542	13.786757	14.243359	14.105867	15.690657	15.100388	15.560182	17.04751	15.484369	16.822962
XLOC_013417	TCONS_00040544	214.317856	218.25354	225.377182	248.014709	240.074387	212.742264	201.06459	197.366394	202.620667
XLOC_013418	TCONS_00040545	76.13652	77.089859	75.707932	81.413101	81.681107	82.511536	63.871445	63.080574	66.75116
XLOC_013419	TCONS_00040546	27.492199	29.01622	30.861876	26.877968	27.810366	32.186378	28.798609	30.638254	28.982887
XLOC_013422	TCONS_00040547	9.929139	10.692979	11.436616	10.060591	10.163477	11.52912	11.884756	10.018096	12.750258
XLOC_013426	TCONS_00040549	2.93943	5.814574	6.184625	3.710038	4.373789	2.68608	3.876158	4.262248	5.07558
XLOC_013427	TCONS_00040551	3.632104	3.053368	3.34735	0.428061	4.284155	3.858275	3.108327	3.281083	0.492983
XLOC_013428	TCONS_00040552	457.195282	470.874176	476.588837	347.182983	376.948395	395.716675	344.493408	346.465637	350.289062
XLOC_013429	TCONS_00040553	18.716761	18.931433	20.266651	21.631519	16.593174	22.481472	20.215458	16.067059	18.393257
XLOC_013431	TCONS_00040554	22.151974	22.636332	22.442247	23.492868	24.966774	24.702871	23.553003	23.152775	22.266338
XLOC_013433	TCONS_00040555	4.132482	0.013222	2.268519	3.159209	2.658755	3.04449	2.895102	2.786058	0.008389
XLOC_013435	TCONS_00040557	9.741529	6.314933	5.744658	4.302278	3.931265	5.15373	6.984329	6.078095	4.913363
XLOC_013441	TCONS_00040559	7.948098	5.992907	7.038939	6.826805	6.888097	7.827738	8.718294	7.604731	8.245604
XLOC_013441	TCONS_00040560	1.480373	1.253838	2.241198	2.309729	1.327973	5.572062	3.031134	0.411551	2.978558
XLOC_013441	TCONS_00040561	2.354578	1.354625	4.847703	1.429637	7.358848	0.942697	1.10003	5.950229	0.759608
XLOC_013443	TCONS_00040562	4.535182	4.966446	6.811781	8.896729	7.18236	7.510058	4.369159	3.841357	4.961922
XLOC_013445	TCONS_00040567	9.127405	9.355831	9.783812	0	0	0	0	0	0
XLOC_013452	TCONS_00040571	10.708987	9.618684	10.607629	12.806775	9.711987	12.719236	10.748908	9.167818	11.187648
XLOC_013454	TCONS_00040572	6.7709	7.32967	6.744236	9.576219	10.466221	9.441582	6.174024	6.452588	6.788311
XLOC_013454	TCONS_00040575	2.471567	0.820189	0.711894	1.032682	2.621021	2.65251	0.964567	0.708878	0.727575
XLOC_013454	TCONS_00040577	1.298707	11.727741	11.695263	12.364582	9.93821	2.643464	12.897356	11.975953	11.614309
XLOC_013459	TCONS_00040583	14.670201	14.953468	17.00625	18.071404	18.783571	17.006271	11.821776	12.022394	12.667517
XLOC_013459	TCONS_00040584	3.257957	4.22265	3.597408	5.62361	3.958832	4.555468	3.904354	3.669726	3.559817
XLOC_013461	TCONS_00040585	1.414793	1.579212	1.670826	1.507817	0.909795	1.111379	1.126915	1.550159	1.158101
XLOC_013463	TCONS_00040587	2.338416	1.617132	1.825644	2.410614	1.744696	1.323363	1.167152	2.409811	2.190449
XLOC_013467	TCONS_00040590	5.153831	0	5.625511	5.920299	4.934876	5.437137	5.058555	4.84725	4.871572
XLOC_013468	TCONS_00040592	1.463952	1.343024	1.271011	0.872856	0.695671	0.956953	2.248422	1.945953	2.394647
XLOC_013468	TCONS_00040593	2.227539	0.046778	0.686073	0.978862	1.477764	2.330618	2.053382	2.089432	1.789047
XLOC_013473	TCONS_00040598	15.327026	14.384427	15.267044	14.692455	16.284378	14.866546	14.340548	13.825917	13.867155
XLOC_013475	TCONS_00040599	8.726842	7.323114	9.028155	10.575455	11.682514	11.621633	10.124619	11.087962	10.128229
XLOC_013482	TCONS_00040608	25.277246	23.413445	25.937941	26.394882	23.237869	25.017666	31.36138	29.178991	26.887032
XLOC_013486	TCONS_00040610	3.477799	0.021721	0.541402	0.509458	1.815951	0.614194	0.683804	0.293999	3.816548
XLOC_013488	TCONS_00040613	7.274397	9.087123	8.685092	6.059395	9.774051	9.260528	7.109735	7.310795	8.448112
XLOC_013489	TCONS_00040614	1.632755	1.408935	1.906897	0.859308	1.129281	0.830517	1.248697	1.071294	0.829398
XLOC_013491	TCONS_00040615	13.053225	0.131431	21.380564	0.122062	0.131067	23.101891	0.118657	0.132631	0.124526
XLOC_013491	TCONS_00040616	5.417001	0.104134	7.584726	0.090174	0.101671	6.993173	0.111065	0.108703	0.104162
XLOC_013493	TCONS_00040617	25.491673	28.20203	25.393738	20.869215	22.681259	21.15122	31.186241	28.726986	31.268957
XLOC_013498	TCONS_00040619	41.264614	41.880054	43.738609	47.849171	44.887848	46.707359	34.493587	35.229233	34.102318
XLOC_013500	TCONS_00040620	2.932095	2.081161	2.355825	2.605339	2.549659	2.403664	0.634344	0.614845	0.650291
XLOC_013504	TCONS_00040632	2.517263	1.01337	2.513991	2.763095	3.669013	1.446302	2.808453	2.437114	2.17107
XLOC_013505	TCONS_00040634	5.160173	3.74095	3.847424	4.515647	4.131693	4.364397	5.803053	5.099257	5.704962
XLOC_013507	TCONS_00040640	1.477687	1.356241	1.257635	1.823838	1.521316	1.131049	1.505519	1.508548	1.179249
XLOC_013511	TCONS_00040642	10.93184	11.279963	11.679073	12.809544	13.586608	11.097486	11.840225	12.11532	11.255944
XLOC_013517	TCONS_00040647	4.006118	4.568506	5.823146	6.28285	5.496571	4.894145	4.624103	4.59857	4.2611
XLOC_013518	TCONS_00040649	10.067904	12.412217	4.157465	4.27299	15.97246	3.768031	4.445191	15.867663	3.976031
XLOC_013518	TCONS_00040650	5.389891	5.811176	1.551171	1.568796	4.712013	1.444394	1.017355	4.675555	1.076173
XLOC_013519	TCONS_00040651	111.623695	112.938118	116.18679	106.945847	109.048508	113.985748	176.43187	180.40181	178.876938
XLOC_013522	TCONS_00040653	8.137981	8.609754	10.198164	8.122995	8.318981	12.607962	11.157341	10.179244	10.289563
XLOC_013523	TCONS_00040654	28.013678	30.371716	29.483089	28.871984	32.603134	31.01441	25.838568	24.642761	26.958223
XLOC_013525	TCONS_00040655	106.224899	110.184578	110.001999	116.962387	116.998482	124.493698	148.337845	142.677582	143.470642
XLOC_013528	TCONS_00040657	5.449584	5.232354	5.123968	5.644374	4.405029	5.776673	5.183178	5.066893	5.573928
XLOC_013529	TCONS_00040659	3.740253	2.819239	3.183036	6.277402	5.736844	3.546962	5.04848	4.150784	5.581793
XLOC_013531	TCONS_00040660	1.372356	1.696049	1.173433	1.254128	1.082701	1.044768	1.097247	1.273661	0.609794
XLOC_013531	TCONS_00040661	1.967939	1.083483	1.266385	1.195786	1.164938	1.556783	0.662804	0.977053	1.319046
XLOC_013535	TCONS_00040664	48.926743	47.15065	44.758366	47.148048	49.068668	52.99551	31.132362	32.857243	30.860905
XLOC_013537	TCONS_00040665	31.106503	31.8389	30.737896	29.856962	28.637831	31.466288	30.258465	29.426638	27.767439
XLOC_013538	TCONS_00040666	0.836688	1.033229	1.246384	1.128887	1.132714	1.206668	1.505325	1.637016	1.143821
XLOC_013540	TCONS_00040670	6.0386	6.596181	5.936834	6.939427	6.195215	6.64944	6.302037	6.403379	6.09782
XLOC_013541	TCONS_00040671	1.843238	2.789362	2.209472	1.798306	2.644673	1.491798	2.122252	2.484065	1.900723
XLOC_013541	TCONS_00040672	1.687417	1.070146	1.021494	2.28491	1.271045	2.054385	0.744653	0.935248	1.653099
XLOC_013542	TCONS_00040673	21.546402	21.53874	24.543148	22.259012	22.487633	26.416481	25.370987	25.288055	23.338276
XLOC_013545	TCONS_00040674	47.122952	49.982708	51.669735	43.254192	46.370201	50.320457	44.260628	40.545113	41.687401
XLOC_013545	TCONS_00040675	11.166533	13.199696	10.146553	15.047732	12.064863	13.454503	10.333246	10.728171	10.221032
XLOC_013547	TCONS_00040676	4.888788	5.668742	5.30842	7.489908	6.306694	5.353797	6.934744	2.794069	3.642507
XLOC_013547	TCONS_00040677	20.421837	29.487349	22.316248	27.317116	24.364161	19.108149	27.557558	20.765736	22.551723
XLOC_013554	TCONS_00040688	0.044569	28.694046	0.087946	28.686724	0.058563	30.59602	0.052838	13.822535	13.756386
XLOC_013555	TCONS_00040689	14.363412	15.616874	14.590477	21.789665	24.504248	20.207121	19.426474	19.879654	19.690369
XLOC_013556	TCONS_00040690	10.684426	9.061483	10.310104	10.472798	7.88434	8.505994	10.636672	11.66771	11.646564
XLOC_013558	TCONS_00040691	55.362873	54.782887	54.197735	47.294186	51.242752	54.339127	87.078461	86.473	84.175034
XLOC_013559	TCONS_00040692	72.751389	71.256302	80.413155	57.992733	61.889069	75.928825	89.723946	89.928612	85.578819
XLOC_013564	TCONS_00040694	7.570153	6.512905	7.757523	7.107158	7.103703	8.713509	7.131246	6.858043	6.990604
XLOC_013566	TCONS_00040695	52.701466	44.497105	55.24342	36.446209	44.470718	52.218857	20.966026	33.447552	16.469393
XLOC_013569	TCONS_00040697	57.100151	62.988735	65.723389	58.60453	54.456371	59.793205	63.128361	64.714905	67.287987
XLOC_013570	TCONS_00040698	86.5578	84.914749	88.12072	73.71051	73.633034	72.21843	108.408531	108.103798	102.917542
XLOC_013573	TCONS_00040702	6.89887	7.795719	8.032699	12.65493	12.072047	10.752485	10.284402	9.216623	9.626731
XLOC_013574	TCONS_00040703	13.054567	13.039495	12.260056	7.470123	7.165155	7.639627	6.48367	6.336836	5.81707
XLOC_013576	TCONS_00040704	133.345993	129.915848	120.79705	160.085602	133.534851	128.517838	101.426071	117.870926	106.811836
XLOC_013580	TCONS_00040707	5.038317	6.358252	5.389727	7.063621	4.40816	4.907632	7.503828	7.289882	6.056217
XLOC_013583	TCONS_00040715	1.869706	1.473692	1.517103	1.493857	1.36944	1.018487	1.308018	1.473426	1.488501
XLOC_013590	TCONS_00040718	3.439943	3.0117	2.747046	2.125722	1.246362	1.459177	5.732419	7.039471	6.064823
XLOC_013592	TCONS_00040720	5.841293	6.013494	9.328667	8.007749	8.750045	4.366988	12.622065	12.092159	6.207505
XLOC_013593	TCONS_00040721	7.150931	6.093392	6.678162	6.577798	6.77832	6.754136	5.49129	5.093252	5.540765
XLOC_013593	TCONS_00040722	2.303505	2.298659	2.306139	2.450186	2.606285	2.540795	1.604053	2.096003	1.439204
XLOC_013596	TCONS_00040724	23.666788	23.496557	23.556862	18.390873	18.452141	19.277525	30.979721	34.368084	31.564777
XLOC_013602	TCONS_00040731	26.19397	27.598373	28.002094	22.411623	21.695677	25.352322	29.326132	29.267712	32.971432
XLOC_013611	TCONS_00040735	23.064157	24.282795	27.030884	21.232569	21.124962	21.504192	18.659977	16.374319	16.870186
XLOC_013612	TCONS_00040736	1.785868	1.615809	1.596224	1.927527	1.46485	1.814626	1.349869	1.540425	1.896948
XLOC_013613	TCONS_00040739	14.851675	14.940886	16.617901	15.964971	14.434494	14.755493	22.711475	22.632633	21.792568
XLOC_013614	TCONS_00040741	3.109367	2.504206	3.040825	2.19059	2.660818	2.472898	3.235196	2.863709	3.200881
XLOC_013615	TCONS_00040742	2.123123	4.392261	4.018154	2.490332	4.450289	2.920506	3.760436	3.874451	3.071831
XLOC_013615	TCONS_00040743	2.313586	1.584031	1.471828	2.307586	2.070779	1.784564	1.371009	0.934044	1.504435
XLOC_013616	TCONS_00040744	4.379228	3.748107	3.30318	4.150405	4.357347	3.345108	4.269516	4.264605	3.736735
XLOC_013617	TCONS_00040746	2.385761	2.86518	2.589206	2.375138	2.207901	2.372045	2.633248	2.04137	2.382235
XLOC_013618	TCONS_00040747	12.589548	18.888638	17.782112	11.577742	13.87482	11.174699	26.249653	24.92104	13.922689
XLOC_013619	TCONS_00040748	22.046671	19.279385	20.59038	22.937208	21.123781	18.315519	18.293409	19.676636	17.766363
XLOC_013620	TCONS_00040749	1.932195	2.590509	1.386442	1.733977	1.960239	0.822536	4.308329	4.843583	3.641386
XLOC_013624	TCONS_00040751	6.971072	7.653436	8.498605	8.052715	8.527671	8.170795	7.744238	7.450567	6.456883
XLOC_013624	TCONS_00040752	1.604428	0.810286	1.172109	1.628583	1.899774	1.210039	1.732991	1.941434	1.451733
XLOC_013625	TCONS_00040753	1.603965	1.502178	3.169581	2.857754	2.546929	1.650351	2.032851	1.209423	1.831062
XLOC_013625	TCONS_00040754	2.219098	1.308782	0.87813	1.100881	1.32544	1.867488	1.85182	1.182363	1.683027
XLOC_013628	TCONS_00040762	15.697692	13.446693	15.337768	13.80131	14.471565	13.249022	17.739635	16.416895	15.94462
XLOC_013628	TCONS_00040763	3.616752	3.527477	3.60527	4.14929	2.656764	3.893954	3.802505	2.530738	2.572375
XLOC_013628	TCONS_00040764	4.421818	5.043294	3.810551	4.135856	4.680812	4.418913	4.814862	4.60359	3.947475
XLOC_013632	TCONS_00040767	17.433329	16.135633	18.629557	19.119358	17.727032	16.988588	18.158241	17.860584	18.634304
XLOC_013635	TCONS_00040769	3.847299	3.392372	4.422993	3.483102	3.502007	3.895796	5.227881	3.58649	3.43388
XLOC_013641	TCONS_00040772	2.683551	3.304276	3.392268	1.274944	0.90481	3.009724	3.885875	3.256494	1.745794
XLOC_013646	TCONS_00040777	2.197534	2.527825	2.635435	2.789125	2.723259	2.719171	2.504452	2.336521	2.509242
XLOC_013647	TCONS_00040778	12.849991	15.26481	15.307915	13.713624	14.221355	12.980392	11.018769	11.80999	11.547785
XLOC_013653	TCONS_00040783	8.596792	9.263095	8.593553	8.05727	9.941217	8.653167	7.441261	6.987925	8.071036
XLOC_013653	TCONS_00040784	0.427138	0.432489	1.331318	2.125396	0.978599	1.484482	1.337273	0.691307	1.390404
XLOC_013657	TCONS_00040786	282.499512	287.716858	301.231232	347.415131	313.575012	278.365143	324.587616	326.22287	316.459747
XLOC_013659	TCONS_00040789	5.078559	5.723216	4.262581	6.622177	5.564835	5.706703	6.020674	4.89087	2.705118
XLOC_013659	TCONS_00040790	0.230032	0.133936	4.437047	0.059297	3.972819	0.017243	0.015726	0.055351	4.012266
